1
100000 100000
HDJ 11.55% 75.65% 69.97%
HEA 65.22% 38.03% 73.98%
HEB 21.54% 40.17% 45.43%
HEC 57.93% 42.65% 43.64%
HED 64.96% 82.00% 45.38%
HEE 37.74% 72.10% 9.49%
HEF 78.80% 28.49% 45.95%
HEG 44.65% 15.91% 51.94%
HEH 49.14% 63.31% 60.28%
HEI 37.92% 1.05% 7.93%
HEJ 13.56% 81.82% 17.62%
HFA 62.39% 66.58% 29.17%
HFB 2.55% 12.00% 5.17%
HFC 55.99% 55.64% 37.50%
HFD 48.77% 1.01% 6.21%
HFE 20.86% 21.29% 71.17%
HFF 49.35% 67.24% 8.91%
HFG 76.05% 29.96% 98.50%
HFH 50.14% 1.02% 53.94%
HFI 51.20% 8.95% 13.86%
HFJ 33.01% 37.36% 51.78%
HGA 99.59% 77.32% 65.34%
HGB 11.58% 82.50% 27.72%
HGC 78.01% 30.78% 41.06%
HGD 89.81% 37.00% 7.84%
HGE 11.09% 18.95% 56.61%
HGF 89.12% 38.65% 88.27%
HGG 19.07% 37.15% 48.40%
HGH 20.09% 1.87% 24.45%
HGI 39.84% 15.73% 85.38%
HGJ 77.20% 67.51% 36.57%
HHA 54.52% 43.63% 80.37%
HHB 47.80% 82.15% 90.74%
HHC 89.37% 23.20% 13.10%
HHD 26.36% 41.83% 91.11%
HHE 56.11% 9.23% 80.91%
HHF 94.76% 8.28% 2.78%
HHG 42.69% 56.68% 91.90%
HHH 44.56% 91.92% 21.75%
HHI 71.08% 77.30% 41.85%
HHJ 38.58% 24.65% 92.48%
HIA 93.01% 5.02% 69.67%
HIB 75.15% 6.54% 34.97%
HIC 9.13% 19.65% 93.56%
HID 50.97% 21.54% 82.93%
HIE 60.20% 13.24% 20.07%
HIF 68.48% 16.02% 76.18%
HIG 35.94% 18.71% 81.73%
HIH 27.86% 40.46% 24.41%
HII 15.94% 93.10% 79.77%
HIJ 51.38% 85.57% 61.63%
HJA 56.40% 66.03% 11.00%
HJB 73.74% 0.99% 4.00%
HJC 93.39% 94.56% 79.15%
HJD 25.71% 88.27% 88.28%
HJE 38.95% 8.33% 39.24%
HJF 65.77% 95.31% 10.22%
HJG 84.48% 77.03% 89.49%
HJH 35.72% 12.22% 25.43%
HJI 28.82% 2.77% 64.08%
HJJ 25.17% 64.41% 90.81%
IAA 91.20% 75.41% 42.18%
IAB 92.20% 79.41% 9.37%
IAC 97.54% 58.55% 83.11%
IAD 85.80% 57.61% 87.28%
IAE 4.91% 96.86% 12.98%
IAF 0.21% 17.86% 51.94%
IAG 88.03% 7.35% 28.49%
IAH 0.25% 43.57% 23.75%
IAI 13.81% 7.64% 59.47%
IAJ 78.22% 9.23% 99.08%
IBA 64.41% 51.41% 24.25%
IBB 43.81% 60.78% 15.44%
IBC 13.14% 54.67% 18.42%
IBD 70.76% 41.94% 26.74%
IBE 78.40% 54.93% 23.32%
IBF 7.04% 17.65% 28.24%
IBG 14.39% 56.93% 28.45%
IBH 68.75% 80.68% 16.48%
IBI 87.18% 50.93% 27.52%
IBJ 96.41% 50.01% 41.33%
ICA 58.61% 85.05% 19.55%
ICB 19.38% 11.27% 94.75%
ICC 84.85% 40.49% 38.56%
ICD 26.78% 67.23% 62.49%
ICE 92.50% 90.56% 44.03%
ICF 20.93% 18.79% 33.21%
ICG 88.65% 58.03% 40.26%
ICH 69.32% 85.30% 65.44%
ICI 31.04% 12.81% 34.19%
ICJ 81.05% 64.94% 32.15%
IDA 76.88% 95.28% 28.56%
IDB 88.15% 90.02% 87.17%
IDC 39.42% 28.57% 17.33%
IDD 6.65% 1.85% 2.17%
IDE 7.99% 56.67% 39.75%
IDF 37.57% 89.89% 43.03%
IDG 95.60% 40.93% 74.76%
IDH 91.69% 6.36% 63.40%
IDI 4.49% 51.34% 32.72%
IDJ 69.43% 83.50% 74.55%
IEA 64.70% 22.84% 55.59%
IEB 54.72% 10.00% 43.25%
IEC 94.08% 38.12% 42.18%
IED 6.71% 51.09% 81.61%
IEE 63.39% 90.84% 88.26%
IEF 64.06% 44.65% 7.03%
IEG 4.98% 19.40% 44.60%
IEH 22.13% 82.81% 50.98%
IEI 84.27% 26.31% 42.66%
IEJ 78.55% 0.85% 57.95%
IFA 1.38% 67.23% 38.16%
IFB 22.17% 21.26% 13.65%
IFC 71.08% 63.44% 68.37%
IFD 22.16% 45.04% 73.23%
IFE 23.78% 44.08% 90.74%
IFF 68.44% 51.11% 54.12%
IFG 87.84% 6.49% 18.17%
IFH 81.43% 57.48% 33.94%
IFI 18.52% 10.92% 56.07%
IFJ 30.16% 68.87% 40.33%
IGA 8.17% 7.03% 29.66%
IGB 29.43% 31.47% 31.04%
IGC 92.88% 10.62% 64.00%
IGD 37.91% 83.85% 35.08%
IGE 82.00% 85.37% 68.03%
IGF 43.89% 39.48% 91.82%
IGG 50.39% 68.44% 60.25%
IGH 18.65% 13.16% 58.87%
IGI 29.57% 69.24% 51.09%
IGJ 9.23% 20.35% 69.61%
IHA 27.05% 50.02% 99.78%
IHB 58.52% 91.85% 18.73%
IHC 69.14% 66.64% 48.17%
IHD 63.77% 12.50% 41.04%
IHE 49.14% 80.53% 89.74%
IHF 99.41% 72.34% 71.73%
IHG 78.64% 43.37% 26.41%
IHH 91.80% 2.24% 76.80%
IHI 71.82% 53.33% 95.45%
IHJ 2.96% 33.72% 35.80%
IIA 63.77% 44.28% 55.82%
IIB 66.40% 63.02% 82.87%
IIC 33.03% 11.18% 41.38%
IID 56.32% 63.01% 21.30%
IIE 36.85% 52.74% 85.08%
IIF 19.97% 24.47% 45.00%
IIG 63.35% 50.88% 44.40%
IIH 76.38% 38.46% 33.82%
III 29.70% 44.69% 25.62%
IIJ 74.21% 91.28% 8.22%
IJA 18.49% 47.10% 11.18%
IJB 92.30% 29.96% 74.95%
IJC 3.47% 82.14% 41.35%
IJD 66.48% 14.22% 85.17%
IJE 19.21% 99.30% 41.49%
IJF 54.47% 55.08% 89.13%
IJG 16.13% 10.27% 9.09%
IJH 65.38% 44.09% 72.44%
IJI 10.06% 80.50% 59.60%
IJJ 12.13% 88.73% 89.30%
JAA 59.23% 99.91% 74.30%
JAB 89.19% 85.65% 3.57%
JAC 82.11% 37.78% 95.87%
JAD 96.34% 22.94% 10.12%
JAE 6.41% 64.43% 76.60%
JAF 61.50% 64.34% 6.59%
JAG 71.77% 73.44% 71.86%
JAH 15.85% 56.66% 98.78%
JAI 96.36% 16.26% 74.95%
JAJ 95.87% 16.34% 95.80%
JBA 95.77% 90.64% 7.92%
JBB 92.20% 94.21% 67.15%
JBC 29.97% 0.85% 67.13%
JBD 52.92% 10.97% 49.23%
JBE 28.13% 98.36% 45.56%
JBF 92.48% 4.95% 62.77%
JBG 76.70% 87.60% 24.26%
JBH 33.35% 97.16% 96.03%
JBI 49.61% 72.10% 22.66%
JBJ 76.75% 67.90% 29.80%
JCA 78.17% 75.82% 25.66%
JCB 72.38% 42.97% 32.22%
JCC 73.23% 20.88% 24.41%
JCD 95.00% 70.11% 54.39%
JCE 93.35% 26.46% 18.09%
JCF 9.08% 89.23% 57.01%
JCG 96.68% 13.48% 60.27%
JCH 93.84% 20.29% 36.96%
JCI 76.72% 53.74% 81.11%
JCJ 44.61% 83.55% 41.50%
JDA 31.22% 9.20% 18.24%
JDB 74.19% 52.21% 96.42%
JDC 95.07% 76.63% 79.58%
JDD 75.96% 41.80% 63.59%
JDE 2.41% 70.68% 58.58%
JDF 2.42% 38.47% 51.93%
JDG 26.69% 98.75% 61.01%
JDH 46.98% 46.49% 68.48%
JDI 11.51% 27.59% 73.10%
JDJ 95.06% 69.10% 49.81%
JEA 15.04% 87.34% 94.43%
JEB 67.26% 94.54% 36.43%
JEC 54.67% 74.11% 21.40%
JED 7.25% 37.70% 27.25%
JEE 88.72% 7.06% 3.20%
JEF 27.18% 58.99% 16.41%
JEG 25.92% 30.79% 18.83%
JEH 72.42% 99.27% 56.32%
JEI 10.79% 72.36% 14.08%
JEJ 79.89% 22.16% 25.59%
JFA 78.02% 27.37% 20.64%
JFB 72.55% 63.80% 35.69%
JFC 57.45% 85.20% 13.73%
JFD 5.93% 12.44% 79.19%
JFE 12.99% 26.44% 86.44%
JFF 71.99% 42.85% 85.94%
JFG 2.77% 72.47% 13.11%
JFH 2.03% 28.78% 49.83%
JFI 85.18% 42.87% 33.03%
JFJ 7.33% 68.46% 43.82%
JGA 45.50% 99.90% 23.71%
JGB 9.29% 46.37% 12.51%
JGC 5.28% 60.10% 85.06%
JGD 28.51% 39.28% 53.29%
JGE 54.95% 36.50% 59.22%
JGF 97.80% 22.43% 72.22%
JGG 81.06% 46.33% 54.99%
JGH 9.83% 96.16% 68.55%
JGI 63.49% 29.18% 70.58%
JGJ 31.95% 83.80% 66.54%
JHA 31.84% 7.50% 73.87%
JHB 78.21% 30.80% 30.15%
JHC 49.09% 26.64% 50.24%
JHD 99.16% 79.94% 55.52%
JHE 46.44% 39.15% 84.03%
JHF 79.66% 22.15% 38.98%
JHG 25.98% 77.14% 47.56%
JHH 22.14% 45.68% 28.61%
JHI 62.11% 27.04% 49.24%
JHJ 45.90% 93.58% 12.72%
JIA 64.19% 78.24% 44.67%
JIB 94.99% 8.38% 87.30%
JIC 32.42% 69.41% 76.29%
JID 12.35% 24.92% 36.16%
JIE 51.50% 19.74% 46.10%
JIF 84.45% 69.51% 92.54%
JIG 61.58% 17.06% 72.19%
JIH 7.26% 56.47% 8.96%
JII 34.30% 5.70% 41.89%
JIJ 38.67% 29.21% 3.99%
JJA 16.90% 84.68% 60.69%
JJB 36.07% 71.97% 35.66%
JJC 5.48% 59.05% 41.44%
JJD 41.19% 95.21% 73.86%
JJE 60.93% 52.10% 86.21%
JJF 41.22% 44.63% 48.49%
JJG 69.08% 27.61% 32.93%
JJH 25.54% 36.57% 94.52%
JJI 42.03% 78.46% 12.56%
JJJ 71.24% 93.24% 57.65%
BAAA 55.91% 64.71% 7.10%
BAAB 38.67% 0.37% 34.79%
BAAC 97.72% 41.81% 70.87%
BAAD 3.70% 15.66% 87.14%
BAAE 66.59% 12.65% 39.11%
BAAF 11.22% 61.14% 10.83%
BAAG 49.62% 4.86% 52.05%
BAAH 96.98% 10.16% 21.12%
BAAI 75.43% 22.72% 57.45%
BAAJ 79.45% 91.16% 10.26%
BABA 44.16% 98.27% 81.51%
BABB 44.53% 33.05% 48.20%
BABC 97.13% 14.70% 86.87%
BABD 12.78% 12.62% 95.37%
BABE 25.43% 51.74% 9.86%
BABF 97.36% 62.57% 76.45%
BABG 13.00% 14.61% 98.46%
BABH 23.16% 46.53% 48.07%
BABI 56.67% 14.76% 45.04%
BABJ 58.62% 25.03% 31.25%
BACA 56.88% 6.53% 10.70%
BACB 0.71% 54.73% 65.65%
BACC 15.42% 52.39% 20.96%
BACD 28.04% 58.54% 18.08%
BACE 79.78% 68.40% 30.86%
BACF 53.13% 55.64% 67.08%
BACG 78.54% 54.09% 75.22%
BACH 25.06% 12.95% 88.23%
BACI 39.82% 68.78% 22.17%
BACJ 64.85% 0.03% 89.64%
BADA 82.17% 21.52% 48.25%
BADB 47.69% 97.96% 5.12%
BADC 10.86% 18.91% 5.83%
BADD 69.40% 36.99% 32.04%
BADE 48.59% 67.85% 60.09%
BADF 4.22% 45.71% 50.65%
BADG 69.10% 31.71% 3.78%
BADH 82.05% 30.72% 93.11%
BADI 50.83% 52.90% 18.16%
BADJ 61.65% 42.53% 68.77%
BAEA 83.17% 90.78% 44.41%
BAEB 81.12% 6.68% 37.36%
BAEC 0.02% 12.51% 85.05%
BAED 47.80% 55.35% 6.69%
BAEE 15.64% 15.43% 76.10%
BAEF 72.14% 76.87% 35.47%
BAEG 3.84% 91.44% 39.69%
BAEH 34.57% 84.54% 19.57%
BAEI 98.26% 13.48% 1.62%
BAEJ 51.57% 93.05% 63.24%
BAFA 42.34% 37.45% 24.88%
BAFB 49.02% 74.81% 18.83%
BAFC 72.32% 70.65% 10.73%
BAFD 27.66% 77.34% 10.75%
BAFE 53.88% 64.22% 58.55%
BAFF 41.54% 99.69% 84.98%
BAFG 43.76% 50.16% 67.90%
BAFH 28.30% 69.74% 82.53%
BAFI 52.57% 82.15% 27.88%
BAFJ 45.61% 45.38% 26.13%
BAGA 83.06% 81.05% 77.70%
BAGB 68.66% 99.88% 30.82%
BAGC 50.09% 10.60% 90.63%
BAGD 38.21% 32.14% 73.74%
BAGE 2.43% 1.47% 12.18%
BAGF 12.90% 97.24% 76.86%
BAGG 73.86% 75.92% 18.39%
BAGH 54.38% 58.44% 62.15%
BAGI 47.31% 86.33% 1.23%
BAGJ 92.69% 23.24% 53.81%
BAHA 84.52% 11.73% 99.42%
BAHB 84.39% 42.55% 93.27%
BAHC 5.77% 43.97% 61.92%
BAHD 48.70% 17.70% 12.00%
BAHE 50.17% 29.88% 61.00%
BAHF 58.19% 17.52% 63.43%
BAHG 34.10% 35.91% 87.13%
BAHH 3.32% 8.85% 71.77%
BAHI 89.65% 20.87% 36.93%
BAHJ 23.68% 74.68% 84.24%
BAIA 35.41% 84.89% 76.92%
BAIB 88.75% 78.15% 61.43%
BAIC 32.71% 50.85% 56.60%
BAID 61.20% 73.64% 73.16%
BAIE 1.87% 34.63% 21.85%
BAIF 19.39% 8.85% 82.81%
BAIG 55.31% 95.98% 40.99%
BAIH 74.95% 78.53% 85.88%
BAII 95.82% 15.45% 89.20%
BAIJ 81.29% 99.69% 89.64%
BAJA 66.17% 87.39% 13.31%
BAJB 44.31% 59.60% 48.72%
BAJC 95.16% 26.98% 37.46%
BAJD 68.79% 0.13% 80.97%
BAJE 3.41% 21.98% 42.16%
BAJF 23.05% 15.57% 44.03%
BAJG 29.81% 67.35% 63.43%
BAJH 8.33% 53.22% 29.52%
BAJI 34.57% 53.20% 4.46%
BAJJ 34.25% 42.83% 11.06%
BBAA 32.42% 66.93% 92.35%
BBAB 92.02% 15.64% 58.51%
BBAC 18.99% 63.90% 13.60%
BBAD 29.91% 44.86% 19.54%
BBAE 62.68% 97.81% 99.12%
BBAF 78.25% 41.84% 2.53%
BBAG 56.38% 16.05% 36.37%
BBAH 9.59% 45.57% 66.19%
BBAI 73.59% 60.82% 74.52%
BBAJ 27.20% 71.88% 9.09%
BBBA 94.14% 75.02% 54.13%
BBBB 9.77% 33.52% 86.56%
BBBC 84.46% 57.92% 89.36%
BBBD 29.31% 77.46% 8.35%
BBBE 27.12% 76.58% 49.05%
BBBF 79.75% 89.90% 11.73%
BBBG 95.80% 26.26% 0.76%
BBBH 52.15% 92.45% 57.15%
BBBI 12.96% 77.76% 77.53%
BBBJ 95.63% 86.85% 51.11%
BBCA 70.64% 51.76% 78.32%
BBCB 14.95% 38.31% 72.45%
BBCC 72.87% 27.67% 93.01%
BBCD 50.32% 46.81% 77.47%
BBCE 37.68% 95.86% 17.56%
BBCF 27.57% 18.37% 55.47%
BBCG 64.63% 19.14% 46.00%
BBCH 57.07% 76.29% 41.79%
BBCI 34.82% 53.81% 93.94%
BBCJ 32.45% 4.92% 17.68%
BBDA 84.22% 94.03% 13.31%
BBDB 33.31% 77.26% 83.95%
BBDC 60.98% 70.26% 98.90%
BBDD 18.57% 58.51% 82.55%
BBDE 25.22% 76.08% 43.66%
BBDF 43.59% 42.33% 81.34%
BBDG 62.73% 88.34% 19.70%
BBDH 39.01% 40.91% 84.33%
BBDI 3.61% 45.64% 41.39%
BBDJ 19.32% 63.32% 87.01%
BBEA 13.34% 76.63% 30.24%
BBEB 90.60% 71.37% 14.45%
BBEC 71.64% 81.05% 58.56%
BBED 30.15% 63.60% 30.32%
BBEE 17.01% 7.25% 48.90%
BBEF 70.13% 99.38% 74.12%
BBEG 58.46% 19.07% 28.49%
BBEH 10.16% 3.39% 2.01%
BBEI 55.80% 55.58% 51.81%
BBEJ 19.11% 53.37% 55.42%
BBFA 6.53% 83.61% 74.74%
BBFB 77.90% 8.85% 98.87%
BBFC 69.73% 67.41% 89.46%
BBFD 33.32% 97.73% 71.89%
BBFE 51.36% 57.41% 12.82%
BBFF 61.53% 42.31% 40.62%
BBFG 80.60% 70.81% 10.74%
BBFH 94.79% 72.82% 80.00%
BBFI 61.15% 35.41% 90.16%
BBFJ 25.30% 90.84% 45.95%
BBGA 19.69% 65.57% 65.06%
BBGB 28.54% 75.23% 82.38%
BBGC 6.73% 75.47% 60.27%
BBGD 15.25% 47.35% 30.00%
BBGE 72.66% 60.17% 74.11%
BBGF 25.76% 0.78% 36.26%
BBGG 96.57% 22.32% 97.79%
BBGH 80.17% 2.31% 89.17%
BBGI 15.57% 3.25% 94.74%
BBGJ 17.19% 49.20% 66.67%
BBHA 93.56% 25.04% 91.97%
BBHB 68.78% 7.42% 22.45%
BBHC 44.24% 78.48% 61.78%
BBHD 2.38% 19.26% 68.52%
BBHE 62.55% 4.16% 94.56%
BBHF 74.13% 40.42% 67.21%
BBHG 7.23% 48.99% 92.97%
BBHH 9.54% 48.94% 0.31%
BBHI 23.58% 54.47% 91.27%
BBHJ 72.78% 31.92% 17.63%
BBIA 8.60% 34.68% 45.61%
BBIB 26.81% 57.13% 39.16%
BBIC 5.29% 18.90% 18.72%
BBID 35.34% 98.21% 62.97%
BBIE 39.50% 92.76% 65.35%
BBIF 90.71% 70.76% 38.68%
BBIG 39.69% 74.51% 23.59%
BBIH 99.43% 85.62% 30.82%
BBII 64.68% 76.88% 51.15%
BBIJ 96.60% 5.29% 74.73%
BBJA 31.27% 61.70% 58.29%
BBJB 88.40% 0.85% 66.90%
BBJC 7.30% 19.58% 93.71%
BBJD 16.29% 93.34% 9.78%
BBJE 9.05% 69.47% 45.13%
BBJF 79.81% 18.93% 84.63%
BBJG 54.31% 42.53% 75.34%
BBJH 39.92% 84.14% 25.81%
BBJI 27.59% 35.29% 36.02%
BBJJ 43.67% 20.80% 0.69%
BCAA 5.36% 79.10% 97.30%
BCAB 17.01% 56.78% 39.35%
BCAC 47.38% 61.27% 27.75%
BCAD 40.71% 71.06% 45.84%
BCAE 20.96% 26.97% 62.13%
BCAF 39.89% 11.59% 81.97%
BCAG 93.21% 97.72% 61.77%
BCAH 77.35% 34.32% 16.08%
BCAI 12.63% 70.34% 66.79%
BCAJ 44.22% 81.83% 94.38%
BCBA 23.31% 89.91% 48.84%
BCBB 80.09% 29.25% 54.20%
BCBC 41.36% 67.79% 71.21%
BCBD 23.20% 13.62% 18.58%
BCBE 50.17% 86.55% 70.08%
BCBF 72.55% 68.51% 91.04%
BCBG 70.27% 30.28% 41.72%
BCBH 15.37% 57.15% 34.92%
BCBI 96.50% 34.72% 12.26%
BCBJ 78.32% 39.89% 35.68%
BCCA 68.22% 88.73% 79.91%
BCCB 8.26% 53.71% 14.00%
BCCC 76.05% 24.92% 4.88%
BCCD 0.46% 54.29% 57.03%
BCCE 87.01% 35.16% 80.23%
BCCF 55.51% 26.19% 41.18%
BCCG 96.58% 78.70% 13.72%
BCCH 64.51% 13.62% 94.78%
BCCI 10.02% 36.67% 10.14%
BCCJ 49.91% 83.15% 6.64%
BCDA 49.42% 63.05% 95.75%
BCDB 3.12% 87.84% 74.76%
BCDC 38.83% 92.72% 83.02%
BCDD 3.91% 49.74% 59.06%
BCDE 39.07% 40.75% 59.52%
BCDF 76.05% 81.93% 57.31%
BCDG 54.75% 6.44% 23.61%
BCDH 68.37% 1.21% 20.18%
BCDI 15.82% 22.15% 95.49%
BCDJ 98.97% 39.58% 5.50%
BCEA 72.80% 46.11% 66.20%
BCEB 60.64% 20.86% 15.61%
BCEC 64.14% 3.87% 18.73%
BCED 13.88% 73.73% 68.36%
BCEE 65.42% 44.03% 72.27%
BCEF 58.14% 12.13% 11.33%
BCEG 64.58% 35.74% 87.38%
BCEH 76.58% 66.71% 42.12%
BCEI 9.51% 72.98% 21.27%
BCEJ 49.09% 78.48% 37.10%
BCFA 5.99% 44.67% 46.85%
BCFB 26.85% 71.07% 19.65%
BCFC 41.52% 89.81% 80.29%
BCFD 26.03% 58.16% 44.42%
BCFE 80.85% 30.42% 69.09%
BCFF 92.98% 52.54% 34.51%
BCFG 28.71% 39.91% 92.65%
BCFH 6.21% 82.04% 68.01%
BCFI 79.19% 14.09% 44.58%
BCFJ 68.46% 51.19% 64.89%
BCGA 23.91% 98.05% 24.76%
BCGB 94.99% 28.48% 30.75%
BCGC 95.58% 8.76% 57.61%
BCGD 64.52% 63.97% 9.91%
BCGE 5.72% 43.85% 35.94%
BCGF 58.26% 89.15% 16.78%
BCGG 98.17% 92.58% 9.76%
BCGH 90.99% 60.58% 49.26%
BCGI 5.08% 15.94% 55.47%
BCGJ 67.06% 80.83% 34.66%
BCHA 75.89% 16.38% 3.11%
BCHB 4.36% 47.13% 27.02%
BCHC 13.12% 4.73% 32.79%
BCHD 87.89% 14.64% 28.36%
BCHE 42.52% 61.37% 92.88%
BCHF 31.66% 78.16% 98.60%
BCHG 24.23% 98.71% 56.85%
BCHH 95.60% 47.96% 65.81%
BCHI 22.32% 14.22% 56.79%
BCHJ 13.94% 48.88% 72.66%
BCIA 30.32% 62.78% 39.72%
BCIB 77.45% 0.58% 15.60%
BCIC 92.98% 33.38% 19.97%
BCID 18.40% 61.74% 43.88%
BCIE 79.78% 65.41% 42.55%
BCIF 68.72% 64.00% 85.07%
BCIG 67.42% 31.64% 16.72%
BCIH 15.37% 97.45% 51.74%
BCII 29.59% 65.02% 58.12%
BCIJ 89.26% 37.68% 91.24%
BCJA 62.82% 77.40% 5.17%
BCJB 63.41% 3.78% 46.28%
BCJC 7.57% 23.75% 34.51%
BCJD 80.10% 78.43% 27.48%
BCJE 45.50% 20.97% 56.68%
BCJF 20.29% 6.04% 36.45%
BCJG 62.72% 33.55% 15.95%
BCJH 60.16% 96.09% 83.37%
BCJI 35.96% 64.99% 9.52%
BCJJ 73.64% 56.22% 49.91%
BDAA 61.82% 72.18% 39.16%
BDAB 76.40% 29.24% 12.77%
BDAC 0.14% 63.76% 86.97%
BDAD 89.36% 2.02% 94.54%
BDAE 10.33% 58.70% 85.42%
BDAF 27.16% 5.93% 41.71%
BDAG 71.50% 21.88% 72.79%
BDAH 67.58% 16.03% 35.50%
BDAI 43.36% 25.56% 6.44%
BDAJ 10.36% 75.47% 42.40%
BDBA 82.55% 25.41% 26.83%
BDBB 22.57% 48.97% 99.44%
BDBC 86.33% 35.93% 75.83%
BDBD 88.36% 41.25% 86.77%
BDBE 57.84% 37.46% 76.12%
BDBF 63.78% 79.17% 97.24%
BDBG 96.45% 51.95% 24.39%
BDBH 12.48% 87.45% 95.90%
BDBI 48.83% 93.89% 74.26%
BDBJ 24.29% 47.07% 17.61%
BDCA 60.49% 73.90% 27.98%
BDCB 9.46% 84.13% 21.31%
BDCC 56.18% 59.95% 43.88%
BDCD 8.22% 57.50% 30.21%
BDCE 45.68% 33.62% 29.35%
BDCF 24.84% 41.64% 87.19%
BDCG 87.58% 66.04% 61.75%
BDCH 75.02% 61.93% 58.20%
BDCI 79.69% 36.18% 81.47%
BDCJ 26.75% 53.80% 30.29%
BDDA 11.44% 92.57% 65.37%
BDDB 95.57% 13.87% 36.64%
BDDC 66.30% 57.75% 56.89%
BDDD 34.59% 98.75% 13.07%
BDDE 79.00% 28.09% 32.08%
BDDF 20.63% 26.07% 77.76%
BDDG 86.67% 87.82% 2.59%
BDDH 59.38% 56.80% 0.95%
BDDI 95.57% 38.26% 75.97%
BDDJ 60.15% 79.34% 66.44%
BDEA 63.50% 44.70% 3.97%
BDEB 77.37% 92.14% 15.41%
BDEC 45.90% 49.02% 21.76%
BDED 44.65% 72.88% 98.86%
BDEE 83.53% 4.95% 33.44%
BDEF 9.59% 93.50% 23.22%
BDEG 8.20% 6.87% 43.85%
BDEH 65.00% 7.82% 30.52%
BDEI 14.05% 94.58% 89.90%
BDEJ 93.39% 61.01% 96.25%
BDFA 48.88% 64.99% 67.18%
BDFB 51.80% 91.19% 30.67%
BDFC 0.81% 23.74% 18.82%
BDFD 84.49% 33.38% 64.73%
BDFE 0.22% 77.61% 20.16%
BDFF 93.73% 0.82% 3.68%
BDFG 0.59% 44.67% 24.07%
BDFH 8.42% 85.98% 32.27%
BDFI 2.99% 86.67% 8.05%
BDFJ 74.80% 93.70% 22.10%
BDGA 39.78% 60.88% 26.28%
BDGB 41.75% 2.33% 85.95%
BDGC 65.49% 21.16% 37.74%
BDGD 9.65% 85.89% 38.55%
BDGE 87.26% 6.04% 33.82%
BDGF 88.08% 20.51% 34.05%
BDGG 43.54% 55.37% 38.56%
BDGH 29.51% 98.43% 39.15%
BDGI 26.96% 6.48% 58.36%
BDGJ 20.66% 39.37% 61.36%
BDHA 92.33% 76.44% 46.94%
BDHB 94.66% 62.38% 97.51%
BDHC 15.81% 0.11% 39.25%
BDHD 1.69% 49.46% 15.53%
BDHE 18.52% 83.28% 25.18%
BDHF 49.83% 28.11% 12.44%
BDHG 5.19% 66.67% 0.51%
BDHH 14.41% 5.82% 44.05%
BDHI 20.89% 74.97% 84.36%
BDHJ 71.05% 47.11% 11.31%
BDIA 47.49% 94.05% 42.76%
BDIB 20.65% 91.55% 35.08%
BDIC 20.77% 30.80% 29.74%
BDID 70.23% 57.12% 45.55%
BDIE 64.29% 82.30% 58.04%
BDIF 92.41% 94.74% 87.35%
BDIG 59.07% 6.04% 47.96%
BDIH 75.68% 60.88% 53.16%
BDII 50.65% 45.23% 67.57%
BDIJ 97.76% 67.34% 99.25%
BDJA 91.81% 10.09% 81.08%
BDJB 83.35% 45.18% 39.35%
BDJC 24.93% 85.71% 60.01%
BDJD 82.05% 31.25% 91.57%
BDJE 64.35% 0.07% 61.79%
BDJF 69.87% 98.22% 26.07%
BDJG 86.70% 46.17% 29.26%
BDJH 47.58% 10.11% 88.34%
BDJI 3.59% 77.68% 74.80%
BDJJ 81.72% 87.71% 25.44%
BEAA 2.60% 79.58% 33.99%
BEAB 47.78% 18.92% 25.79%
BEAC 44.27% 89.72% 19.92%
BEAD 86.31% 81.28% 55.65%
BEAE 86.39% 43.06% 37.69%
BEAF 95.39% 79.93% 12.82%
BEAG 41.55% 9.18% 93.49%
BEAH 51.67% 8.30% 80.18%
BEAI 40.13% 83.11% 38.54%
BEAJ 38.63% 19.33% 52.93%
BEBA 18.20% 53.32% 45.43%
BEBB 47.91% 89.90% 48.03%
BEBC 37.63% 20.61% 6.59%
BEBD 18.90% 76.26% 50.86%
BEBE 72.76% 13.94% 37.17%
BEBF 63.47% 37.56% 34.34%
BEBG 83.44% 31.04% 29.72%
BEBH 91.75% 22.00% 71.27%
BEBI 85.64% 71.34% 33.72%
BEBJ 4.96% 24.26% 73.86%
BECA 69.08% 69.69% 23.27%
BECB 58.97% 28.51% 41.47%
BECC 79.58% 35.10% 0.16%
BECD 55.83% 85.97% 37.79%
BECE 80.57% 23.13% 67.49%
BECF 18.12% 57.47% 40.24%
BECG 59.95% 97.98% 14.49%
BECH 81.95% 69.24% 97.93%
BECI 53.28% 13.75% 0.45%
BECJ 88.33% 98.40% 86.09%
BEDA 68.81% 21.66% 1.84%
BEDB 97.32% 73.92% 70.92%
BEDC 43.20% 74.08% 40.67%
BEDD 29.16% 11.87% 20.25%
BEDE 63.08% 90.15% 86.87%
BEDF 31.33% 41.17% 78.22%
BEDG 29.30% 55.66% 7.12%
BEDH 9.33% 53.58% 67.07%
BEDI 23.08% 54.04% 59.81%
BEDJ 21.47% 50.91% 23.87%
BEEA 43.13% 52.75% 22.99%
BEEB 17.04% 23.66% 91.80%
BEEC 1.90% 75.13% 99.90%
BEED 24.56% 95.38% 43.09%
BEEE 14.70% 93.03% 83.05%
BEEF 55.87% 82.04% 46.12%
BEEG 22.31% 89.16% 77.46%
BEEH 86.69% 67.02% 17.54%
BEEI 51.51% 37.61% 26.87%
BEEJ 2.41% 72.27% 49.95%
BEFA 65.96% 95.26% 82.21%
